134,12,1,5,13,3048,364069,50651193,3
134,12,1,5,13,3085,364069,50651193,14
134,12,1,5,13,3086,364069,50651193,14
134,12,1,5,13,3087,364069,50651193,14
48,1,1,5,13,3102,364069,51031190,3
134,12,1,5,13,3431,364069,50651193,15
134,12,1,5,13,3473,364069,50651193,12
134,12,1,5,13,3555,364069,50651193,1
134,12,1,5,13,3555,364069,50651193,1
134,12,1,5,13,3556,364069,50651193,1
134,12,1,5,13,3556,364069,50651193,1
48,14,1,5,13,3681,364069,51031202,11
48,14,1,5,13,3682,364069,51031202,11
48,14,1,5,13,3683,364069,51031202,11
48,1,1,5,13,3740,364069,51031190,3
48,14,1,5,13,3746,364069,51031202,8
48,13,1,5,13,3797,364069,51031202,1
48,14,1,5,13,3797,364069,51031202,2
134,12,1,5,13,3912,364069,50651193,3
134,12,1,5,13,3929,364069,50651193,1
48,20,1,5,13,3983,364069,50433556,10
134,12,1,5,13,3998,364069,50651193,2
134,12,1,5,13,3999,364069,50651193,2
134,12,1,5,13,4034,364069,50651193,1
134,12,1,5,13,4034,364069,50651193,8
134,12,1,5,13,4035,364069,50651193,8
134,12,1,5,13,4036,364069,50651193,8
134,12,1,5,13,4168,364069,50651193,10
134,12,1,5,13,4169,364069,50651193,10
134,12,1,5,13,4277,364069,50651193,1
134,12,1,5,13,4339,364069,50651193,10
134,12,1,5,13,4384,364069,50651193,30
134,12,1,5,13,4385,364069,50651193,30
134,12,1,5,13,4461,364069,50651193,1
134,12,1,5,13,4462,364069,50651193,1
134,12,1,5,13,4488,364069,50651193,1
134,12,1,5,13,4489,364069,50651193,1
48,19,1,5,13,4811,364069,50433556,2
100,19,1,5,13,4826,364069,50433556,1
100,19,1,5,13,4827,364069,50433556,1
134,12,1,5,13,4898,364069,50651193,1
134,12,1,5,13,5053,364069,50651193,2
134,12,1,5,13,5054,364069,50651193,2
100,19,1,5,13,5207,364069,50433556,15
100,19,1,5,13,5208,364069,50433556,15
100,19,1,5,13,5209,364069,50433556,15
134,12,1,5,13,5294,364069,50651193,1
134,12,1,5,13,5301,364069,50651193,6
134,12,1,5,13,5307,364069,50651193,30
134,12,1,5,13,5421,364069,50651193,2
134,12,1,5,13,5422,364069,50651193,2
134,12,1,5,13,5423,364069,50651193,2
48,14,1,5,13,5442,364069,51031202,17
48,20,1,5,13,5714,364069,50433556,1
134,12,1,5,13,5749,364069,50651193,2
134,12,1,5,13,6495,364069,50651193,11
134,12,1,5,13,6699,364069,50651193,3
48,20,1,5,13,6824,364069,50433556,5
48,20,1,5,13,6825,364069,50433556,5
134,12,1,5,13,6906,364069,50651193,1
134,12,1,5,13,6907,364069,50651193,1
134,12,1,5,13,6908,364069,50651193,1
134,12,1,5,13,6909,364069,50651193,1
134,12,1,5,13,7162,364069,50651193,2
48,13,1,5,13,7465,364069,51031202,5
48,14,1,5,13,7465,364069,51031202,20
48,19,1,5,13,7472,364069,50433556,4
48,19,1,5,13,7473,364069,50433556,4
48,19,1,5,13,7474,364069,50433556,4
134,12,1,5,13,7738,364069,50651193,5
134,12,1,5,13,7739,364069,50651193,5
134,12,1,5,13,7922,364069,50651193,1
134,12,1,5,13,7923,364069,50651193,1
134,12,1,5,13,8004,364069,50651193,1
100,13,1,5,13,8130,364069,51031202,5
134,12,1,5,13,8378,364069,50651193,1
134,12,1,5,13,8491,364069,50651193,1
134,12,1,5,13,8493,364069,50651193,1
100,13,1,5,13,8603,364069,51031202,1
100,13,1,5,13,8604,364069,51031202,1
48,14,1,5,13,8752,364069,51031202,7
48,14,1,5,13,8814,364069,51031202,1
100,19,1,5,13,8870,364069,50433556,13
100,13,1,5,13,9270,364069,51031202,5
134,12,1,5,13,9278,364069,50651193,1
134,12,1,5,13,9279,364069,50651193,1
134,12,1,5,13,9558,364069,50651193,24
48,1,1,5,13,9824,364069,51031190,13
48,1,1,5,13,9825,364069,51031190,13
134,36,1,5,13,81,364069,50651220,1
134,36,1,5,13,266,364069,50651220,3
134,36,1,5,13,480,364069,50651220,25
134,37,1,5,13,480,364069,50651220,5
48,46,1,5,13,552,364069,50433642,1
134,37,1,5,13,562,364069,50651220,2
134,36,1,5,13,565,364069,50651220,1
48,27,1,5,13,886,364069,51031218,2
134,36,1,5,13,1007,364069,50651220,6
134,37,1,5,13,1007,364069,50651220,5
134,36,1,5,13,1008,364069,50651220,6
134,37,1,5,13,1008,364069,50651220,5
48,46,1,5,13,10174,364069,50433642,2
134,36,1,5,13,1481,364069,50651220,18
134,37,1,5,13,1481,364069,50651220,5
134,36,1,5,13,1482,364069,50651220,18
134,37,1,5,13,1482,364069,50651220,5
48,46,1,5,13,1540,364069,50433642,1
134,37,1,5,13,1676,364069,50651220,2
134,36,1,5,13,1725,364069,50651220,1
134,36,1,5,13,1725,364069,50651220,1
48,46,1,5,13,2168,364069,50433642,8
48,46,1,5,13,2169,364069,50433642,8
134,37,1,5,13,2196,364069,50651220,2
134,37,1,5,13,2208,364069,50651220,1
134,36,1,5,13,2238,364069,50651220,16
134,37,1,5,13,2238,364069,50651220,2
134,36,1,5,13,2239,364069,50651220,16
134,37,1,5,13,2239,364069,50651220,2
134,36,1,5,13,2335,364069,50651220,2
134,36,1,5,13,2335,364069,50651220,5
134,36,1,5,13,2336,364069,50651220,2
134,36,1,5,13,2336,364069,50651220,5
134,36,1,5,13,2405,364069,50651220,3
134,37,1,5,13,2405,364069,50651220,2
134,36,1,5,13,2406,364069,50651220,3
134,37,1,5,13,2406,364069,50651220,2
134,36,1,5,13,2415,364069,50651220,1
134,36,1,5,13,2478,364069,50651220,1
134,36,1,5,13,2630,364069,50651220,1
134,36,1,5,13,2847,364069,50651220,9
48,46,1,5,13,2954,364069,50433642,2
134,36,1,5,13,3418,364069,50651220,2
134,36,1,5,13,3420,364069,50651220,2
134,36,1,5,13,3478,364069,50651220,6
134,36,1,5,13,3490,364069,50651220,5
134,36,1,5,13,3498,364069,50651220,3
134,36,1,5,13,3498,364069,50651220,1
134,37,1,5,13,3498,364069,50651220,2
134,36,1,5,13,3988,364069,50651220,1
134,36,1,5,13,4057,364069,50651220,9
134,36,1,5,13,4058,364069,50651220,9
134,36,1,5,13,4277,364069,50651220,2
134,37,1,5,13,4277,364069,50651220,2
134,36,1,5,13,4568,364069,50651220,24
134,37,1,5,13,4568,364069,50651220,5
134,36,1,5,13,4569,364069,50651220,24
134,37,1,5,13,4569,364069,50651220,5
100,45,1,5,13,4835,364069,50433642,5
134,36,1,5,13,5274,364069,50651220,2
134,37,1,5,13,5274,364069,50651220,2
134,36,1,5,13,5282,364069,50651220,25
134,37,1,5,13,5282,364069,50651220,2
134,36,1,5,13,10606,364069,50651220,3
134,36,1,5,13,5302,364069,50651220,3
134,36,1,5,13,5307,364069,50651220,25
134,37,1,5,13,5307,364069,50651220,5
48,45,1,5,13,5996,364069,50433642,1
48,46,1,5,13,10718,364069,50433642,1
134,37,1,5,13,6578,364069,50651220,5
134,36,1,5,13,6585,364069,50651220,18
134,36,1,5,13,6750,364069,50651220,20
134,37,1,5,13,6750,364069,50651220,5
134,36,1,5,13,7330,364069,50651220,6
134,37,1,5,13,7330,364069,50651220,5
134,36,1,5,13,7382,364069,50651220,8
134,36,1,5,13,7690,364069,50651220,25
134,37,1,5,13,7690,364069,50651220,5
48,46,1,5,13,8123,364069,50433642,4
48,46,1,5,13,8124,364069,50433642,4
48,46,1,5,13,8924,364069,50433642,1
134,36,1,5,13,8967,364069,50651220,8
134,36,1,5,13,9062,364069,50651220,4
134,36,1,5,13,9270,364069,50651220,21
134,37,1,5,13,9270,364069,50651220,5
134,36,1,5,13,9558,364069,50651220,11
48,46,1,5,13,9704,364069,50433642,1
48,46,1,5,13,9705,364069,50433642,1
48,45,1,5,13,9840,364069,50433642,2
48,46,1,5,13,9840,364069,50433642,2
48,46,1,5,13,9984,364069,50433642,7
48,46,1,5,13,9985,364069,50433642,7
48,46,1,5,13,9986,364069,50433642,7
48,1,1,5,8,2203,368056,51121917,1
134,12,1,5,13,224,346352,50651192,17
134,12,1,5,13,225,346352,50651192,17
134,12,1,5,13,226,346352,50651192,17
134,12,1,5,13,329,346352,50651192,4
134,12,1,5,13,330,346352,50651192,4
100,1,1,5,13,552,346352,50433506,1
48,6,1,5,13,886,346352,50433528,1
134,12,1,5,13,1007,346352,50651192,10
134,12,1,5,13,1008,346352,50651192,10
134,12,1,5,13,1314,346352,50651192,1
134,12,1,5,13,1532,346352,50651192,3
134,12,1,5,13,1646,346352,50651192,1
134,12,1,5,13,2012,346352,50651192,7
134,12,1,5,13,2242,346352,50651192,30
134,12,1,5,13,2589,346352,50651192,1
134,12,1,5,13,2589,346352,50651192,5
134,12,1,5,13,2787,346352,50651192,4
134,12,1,5,13,2788,346352,50651192,4
134,12,1,5,13,2789,346352,50651192,4
134,12,1,5,13,2790,346352,50651192,4
134,12,1,5,13,3047,346352,50651192,9
134,12,1,5,13,3048,346352,50651192,9
134,12,1,5,13,3085,346352,50651192,14
134,12,1,5,13,3086,346352,50651192,14
134,12,1,5,13,3087,346352,50651192,14
134,12,1,5,13,3135,346352,50651192,1
134,12,1,5,13,3473,346352,50651192,12
134,12,1,5,13,4016,346352,50651192,1
134,12,1,5,13,4312,346352,50651192,3
134,12,1,5,13,4314,346352,50651192,3
134,12,1,5,13,4384,346352,50651192,5
134,12,1,5,13,4385,346352,50651192,5
48,16,1,5,13,5006,346352,51031210,29
134,12,1,5,13,5053,346352,50651192,5
134,12,1,5,13,5054,346352,50651192,5
134,12,1,5,13,5307,346352,50651192,4
134,12,1,5,13,6264,346352,50651192,1
134,12,1,5,13,6354,346352,50651192,3
134,12,1,5,13,6763,346352,50651192,1
134,12,1,5,13,7738,346352,50651192,1
134,12,1,5,13,7738,346352,50651192,1
134,12,1,5,13,7738,346352,50651192,1
134,12,1,5,13,7739,346352,50651192,1
134,12,1,5,13,7739,346352,50651192,1
134,12,1,5,13,7739,346352,50651192,1
134,12,1,5,13,8004,346352,50651192,9
48,16,1,5,13,8139,346352,51031210,18
134,12,1,5,13,8194,346352,50651192,19
134,12,1,5,13,8195,346352,50651192,19
134,12,1,5,13,8196,346352,50651192,5
100,1,1,5,13,8996,346352,50433506,10
100,1,1,5,13,8997,346352,50433506,10
100,1,1,5,13,8998,346352,50433506,10
100,1,1,5,13,8999,346352,50433506,10
134,12,1,5,13,9469,346352,50651192,1
134,12,1,5,13,9470,346352,50651192,1
134,12,1,5,13,9471,346352,50651192,1
48,16,1,5,13,9605,346352,51031210,12
48,16,1,5,13,9605,346352,51031210,1
48,16,1,5,13,9605,346352,51031210,4
48,16,1,5,13,9606,346352,51031210,12
48,16,1,5,13,9606,346352,51031210,1
48,16,1,5,13,9606,346352,51031210,4
48,28,1,5,13,3984,346352,50433574,2
100,28,1,5,13,4868,346352,50433576,1
100,15,1,5,61,280,362964,51031208,24
48,15,1,5,61,752,362964,51031206,1
48,14,1,5,61,886,362964,51031206,4
100,2,1,5,61,919,362964,50433508,1
48,15,1,5,61,1184,362964,51031206,4
48,15,1,5,61,1184,362964,51031206,26
48,15,1,5,61,1184,362964,51031208,21
48,16,1,5,61,1184,362964,51031208,13
48,15,1,5,61,1185,362964,51031206,4
48,15,1,5,61,1185,362964,51031206,26
48,15,1,5,61,1185,362964,51031208,21
48,16,1,5,61,1185,362964,51031208,13
48,16,1,5,61,1185,362964,51031208,5
48,15,1,5,61,1186,362964,51031206,4
48,15,1,5,61,1186,362964,51031206,26
48,15,1,5,61,1186,362964,51031208,21
48,16,1,5,61,1186,362964,51031208,13
48,16,1,5,61,1186,362964,51031208,5
48,14,1,5,61,1518,362964,51031206,2
48,15,1,5,61,1518,362964,51031206,8
48,15,1,5,61,1518,362964,51031206,24
48,15,1,5,61,1518,362964,51031208,25
48,16,1,5,61,1518,362964,51031208,18
100,14,1,5,61,1593,362964,51031206,7
48,16,1,5,61,1713,362964,51031208,1
48,16,1,5,61,1714,362964,51031208,1
48,15,1,5,61,1766,362964,51031206,2
48,15,1,5,61,1768,362964,51031206,2
100,14,1,5,61,2422,362964,51031206,3
100,14,1,5,61,2454,362964,51031206,1
100,14,1,5,61,2454,362964,51031206,1
48,14,1,5,61,2454,362964,51031206,7
48,15,1,5,61,2454,362964,51031206,5
100,14,1,5,61,2456,362964,51031206,1
100,14,1,5,61,2456,362964,51031206,1
48,14,1,5,61,2456,362964,51031206,7
48,15,1,5,61,2456,362964,51031206,5
100,15,1,5,61,2462,362964,51031208,25
100,14,1,5,61,2516,362964,51031206,15
100,14,1,5,61,2721,362964,51031206,1
100,14,1,5,61,2800,362964,51031206,2
48,14,1,5,61,2800,362964,51031206,9
48,16,1,5,61,3172,362964,51031208,2
48,15,1,5,61,3230,362964,51031206,14
48,15,1,5,61,3230,362964,51031208,24
48,15,1,5,61,3231,362964,51031206,14
48,15,1,5,61,3231,362964,51031208,24
48,15,1,5,61,3232,362964,51031206,14
48,15,1,5,61,3232,362964,51031208,24
48,14,1,5,61,3681,362964,51031206,13
48,14,1,5,61,3682,362964,51031206,13
48,14,1,5,61,3683,362964,51031206,13
48,15,1,5,61,3984,362964,51031208,2
48,14,1,5,61,4247,362964,51031206,1
48,15,1,5,61,4247,362964,51031206,6
48,14,1,5,61,4248,362964,51031206,1
48,15,1,5,61,4248,362964,51031206,6
48,14,1,5,61,4624,362964,51031206,1
48,15,1,5,61,4816,362964,51031206,1
48,15,1,5,61,5213,362964,51031208,7
48,15,1,5,61,5214,362964,51031208,7
48,15,1,5,61,5215,362964,51031208,7
48,15,1,5,61,5545,362964,51031208,3
48,16,1,5,61,5545,362964,51031208,1
48,14,1,5,61,5996,362964,51031206,1
100,14,1,5,61,6292,362964,51031206,6
48,14,1,5,61,6292,362964,51031206,9
48,15,1,5,61,6292,362964,51031206,33
48,15,1,5,61,6292,362964,51031208,4
48,16,1,5,61,6292,362964,51031208,25
48,14,1,5,61,6554,362964,51031206,1
100,14,1,5,61,6554,362964,51031206,2
100,14,1,5,61,6672,362964,51031206,6
100,14,1,5,61,6673,362964,51031206,6
100,14,1,5,61,6674,362964,51031206,6
48,15,1,5,61,6976,362964,51031206,1
100,14,1,5,61,7276,362964,51031206,11
100,14,1,5,61,7277,362964,51031206,11
100,14,1,5,61,7278,362964,51031206,11
100,14,1,5,61,7279,362964,51031206,11
48,14,1,5,61,7457,362964,51031206,3
48,14,1,5,61,7458,362964,51031206,3
48,14,1,5,61,7459,362964,51031206,3
48,14,1,5,61,7465,362964,51031206,5
48,14,1,5,61,7489,362964,51031206,1
100,14,1,5,61,7854,362964,51031206,1
100,14,1,5,61,7855,362964,51031206,1
100,14,1,5,61,7868,362964,51031206,6
48,16,1,5,61,7915,362964,51031208,5
100,14,1,5,61,8130,362964,51031206,15
48,15,1,5,61,8139,362964,51031208,16
48,16,1,5,61,8139,362964,51031208,25
48,14,1,5,61,8463,362964,51031206,1
100,15,1,5,61,8775,362964,51031208,12
100,15,1,5,61,8776,362964,51031208,12
100,15,1,5,61,8777,362964,51031208,12
100,14,1,5,61,9720,362964,51031206,1
48,5,1,5,61,886,170802,50433518,12
48,5,1,5,61,2203,170802,50433518,13
48,6,1,5,61,886,170801,50433520,1
48,6,1,5,61,1662,170801,50433520,2
48,13,1,5,61,1512,228709,51031200,29
48,13,1,5,61,1611,228709,51031200,1
48,13,1,5,61,1612,228709,51031200,1
48,13,1,5,61,1852,228709,51031200,35
100,7,1,5,61,2119,228709,50433530,2
48,7,1,5,61,2203,228709,50433530,18
48,13,1,5,61,2422,228709,51031200,10
48,13,1,5,61,2422,228709,51031200,5
48,7,1,5,61,2516,228709,50433530,4
100,7,1,5,61,3368,228709,50433530,3
100,7,1,5,61,3368,228709,50433530,4
100,7,1,5,61,3984,228709,50433530,4
100,7,1,5,61,5317,228709,50433530,1
48,7,1,5,61,6041,228709,50433530,1
48,13,1,5,61,6387,228709,51031200,1
48,13,1,5,61,6388,228709,51031200,1
48,13,1,5,61,6847,228709,51031200,31
48,7,1,5,61,7320,228709,50433530,9
48,13,1,5,61,7465,228709,51031200,35
48,13,1,5,61,7868,228709,51031200,4
100,7,1,5,61,7914,228709,50433530,14
100,7,1,5,61,7915,228709,50433530,14
48,13,1,5,61,8674,228709,51031200,14
48,38,1,5,61,515,228709,50433612,3
48,35,1,5,61,553,228709,50433600,2
48,37,1,5,61,707,228709,50433612,18
48,38,1,5,61,707,228709,50433612,15
48,37,1,5,61,858,228709,50433612,2
48,37,1,5,61,858,228709,50433612,2
48,37,1,5,61,859,228709,50433612,2
48,37,1,5,61,859,228709,50433612,2
48,37,1,5,61,860,228709,50433612,2
48,37,1,5,61,860,228709,50433612,2
48,34,1,5,61,1186,228709,50433600,2
100,37,1,5,61,1354,228709,50433612,3
48,34,1,5,61,1496,228709,50433600,1
100,37,1,5,61,1601,228709,50433612,25
48,35,1,5,61,1612,228709,50433600,1
48,37,1,5,61,1859,228709,50433612,22
48,38,1,5,61,1859,228709,50433612,5
48,34,1,5,61,3120,228709,50433600,1
48,34,1,5,61,3681,228709,50433600,13
48,35,1,5,61,3681,228709,50433600,20
48,34,1,5,61,3683,228709,50433600,13
48,35,1,5,61,3683,228709,50433600,20
100,34,1,5,61,3953,228709,50433600,15
48,30,1,5,61,3983,228709,50433584,22
48,34,1,5,61,4248,228709,50433600,15
48,35,1,5,61,4248,228709,50433600,20
48,37,1,5,61,4248,228709,50433612,25
48,38,1,5,61,4248,228709,50433612,15
48,35,1,5,61,4452,228709,50433600,10
100,37,1,5,61,5789,228709,50433612,5
48,37,1,5,61,5920,228709,50433612,3
48,38,1,5,61,5920,228709,50433612,5
48,37,1,5,61,6293,228709,50433612,1
48,38,1,5,61,6293,228709,50433612,1
48,30,1,5,61,10718,228709,50433584,26
100,37,1,5,61,6667,228709,50433612,3
48,30,1,5,61,6976,228709,50433584,6
48,35,1,5,61,7457,228709,50433600,9
48,37,1,5,61,8623,228709,50433612,1
48,38,1,5,61,8623,228709,50433612,1
48,37,1,5,61,8924,228709,50433612,1
48,34,1,5,61,9134,228709,50433600,1
48,35,1,5,61,9134,228709,50433600,1
48,35,1,5,61,9134,228709,50433600,2
48,37,1,5,61,11135,228709,50433612,4
48,37,1,5,61,11135,228709,50433612,1
48,37,1,5,61,11135,228709,50433612,3
48,38,1,5,61,11135,228709,50433612,1
48,38,1,5,61,11135,228709,50433612,1
48,38,1,5,61,11135,228709,50433612,1
48,37,1,5,61,9985,228709,50433612,4
48,37,1,5,61,9986,228709,50433612,4
48,8,1,5,61,99,364083,50433532,1
48,8,1,5,61,2203,364083,50433532,21
48,8,1,5,61,2203,364083,50433532,19
48,21,1,5,61,2516,364083,50704436,4
48,21,1,5,61,3230,364083,50704436,48
48,21,1,5,61,3983,364083,50704436,50
48,21,1,5,61,5841,364083,50704436,1
48,21,1,5,61,9800,364083,50704436,20
48,21,1,5,61,9801,364083,50704436,20
